GEOID,NAME,year,total_units,owner_occupied,renter_occupied,owner_occupancy_rate,renter_occupancy_rate,rent_burdened,total_renters,percent_rent_burdened
18097360502,"Census Tract 3605.02, Marion County, Indiana",2015,2184,1225,959,56.08974358974359,43.91025641025641,480,959,50.05213764337852
18097360800,"Census Tract 3608, Marion County, Indiana",2015,1165,378,787,32.44635193133047,67.55364806866953,534,787,67.85260482846252
18097380200,"Census Tract 3802, Marion County, Indiana",2015,1374,598,776,43.522561863173216,56.477438136826784,386,776,49.74226804123711
18097380902,"Census Tract 3809.02, Marion County, Indiana",2015,2463,1795,668,72.87860332927325,27.121396670726757,207,668,30.98802395209581
18097381203,"Census Tract 3812.03, Marion County, Indiana",2015,1137,269,868,23.658751099384343,76.34124890061565,532,868,61.29032258064516
18097320109,"Census Tract 3201.09, Marion County, Indiana",2015,1116,904,212,81.00358422939068,18.996415770609318,46,212,21.69811320754717
18097310104,"Census Tract 3101.04, Marion County, Indiana",2015,1931,1025,906,53.08130502330399,46.91869497669601,346,906,38.18984547461368
18097310308,"Census Tract 3103.08, Marion County, Indiana",2015,1196,781,415,65.3010033444816,34.69899665551839,300,415,72.28915662650603
18097320107,"Census Tract 3201.07, Marion County, Indiana",2015,780,617,163,79.1025641025641,20.897435897435898,28,163,17.177914110429448
18097340300,"Census Tract 3403, Marion County, Indiana",2016,2464,805,1659,32.67045454545455,67.32954545454545,983,1659,59.25256178420735
18097341200,"Census Tract 3412, Marion County, Indiana",2016,789,335,454,42.458808618504435,57.541191381495565,270,454,59.47136563876652
18097341600,"Census Tract 3416, Marion County, Indiana",2016,818,279,539,34.10757946210269,65.89242053789731,220,539,40.816326530612244
18097342101,"Census Tract 3421.01, Marion County, Indiana",2016,1838,1392,446,75.73449401523395,24.26550598476605,281,446,63.00448430493274
18097340400,"Census Tract 3404, Marion County, Indiana",2016,1215,553,662,45.51440329218107,54.48559670781893,356,662,53.77643504531722
18097342400,"Census Tract 3424, Marion County, Indiana",2016,661,321,340,48.56278366111952,51.43721633888048,161,340,47.35294117647059
18097342500,"Census Tract 3425, Marion County, Indiana",2016,1683,1079,604,64.11170528817587,35.88829471182412,422,604,69.86754966887418
18097350500,"Census Tract 3505, Marion County, Indiana",2016,909,403,506,44.33443344334434,55.66556655665566,269,506,53.16205533596838
18097350600,"Census Tract 3506, Marion County, Indiana",2016,1798,1019,779,56.67408231368187,43.32591768631813,519,779,66.62387676508344
18097351600,"Census Tract 3516, Marion County, Indiana",2016,930,419,511,45.053763440860216,54.946236559139784,198,511,38.74755381604697
18097354700,"Census Tract 3547, Marion County, Indiana",2016,533,196,337,36.77298311444653,63.22701688555347,213,337,63.204747774480715
18097355700,"Census Tract 3557, Marion County, Indiana",2016,879,343,536,39.021615472127415,60.978384527872585,291,536,54.291044776119406
18097357400,"Census Tract 3574, Marion County, Indiana",2016,1562,719,843,46.03072983354674,53.96927016645326,473,843,56.109134045077106
18097357800,"Census Tract 3578, Marion County, Indiana",2016,756,356,400,47.08994708994709,52.91005291005291,182,400,45.5
18097358100,"Census Tract 3581, Marion County, Indiana",2016,1019,411,608,40.333660451422965,59.666339548577035,457,608,75.16447368421052
18097360404,"Census Tract 3604.04, Marion County, Indiana",2016,2948,1115,1833,37.82225237449118,62.17774762550882,1012,1833,55.210038188761594
18097380502,"Census Tract 3805.02, Marion County, Indiana",2016,1565,530,1035,33.86581469648562,66.13418530351437,489,1035,47.2463768115942
18097380800,"Census Tract 3808, Marion County, Indiana",2016,1063,895,168,84.19567262464723,15.804327375352775,68,168,40.476190476190474
18097380901,"Census Tract 3809.01, Marion County, Indiana",2016,1851,1642,209,88.70880605078337,11.29119394921664,64,209,30.62200956937799
18097381101,"Census Tract 3811.01, Marion County, Indiana",2016,2483,1475,1008,59.40394683850181,40.59605316149819,554,1008,54.96031746031746
18097381102,"Census Tract 3811.02, Marion County, Indiana",2016,2429,1722,707,70.89337175792507,29.10662824207493,465,707,65.77086280056577
18097381204,"Census Tract 3812.04, Marion County, Indiana",2016,1528,212,1316,13.87434554973822,86.12565445026178,752,1316,57.142857142857146
18097390300,"Census Tract 3903, Marion County, Indiana",2016,1867,1707,160,91.43010176754152,8.56989823245849,49,160,30.625
18097310106,"Census Tract 3101.06, Marion County, Indiana",2016,2053,243,1810,11.836337067705797,88.1636629322942,813,1810,44.9171270718232
18097320108,"Census Tract 3201.08, Marion County, Indiana",2016,2153,223,1930,10.357640501625639,89.64235949837436,1068,1930,55.33678756476684
18097320202,"Census Tract 3202.02, Marion County, Indiana",2016,1885,1289,596,68.38196286472149,31.618037135278513,152,596,25.503355704697988
18097320301,"Census Tract 3203.01, Marion County, Indiana",2016,1860,1340,520,72.04301075268818,27.956989247311828,128,520,24.615384615384617
18097320700,"Census Tract 3207, Marion County, Indiana",2016,1018,563,455,55.30451866404715,44.69548133595285,142,455,31.208791208791208
18097354200,"Census Tract 3542, Marion County, Indiana",2016,3872,1032,2840,26.65289256198347,73.34710743801652,1015,2840,35.73943661971831
18097354500,"Census Tract 3545, Marion County, Indiana",2016,980,382,598,38.97959183673469,61.02040816326531,275,598,45.986622073578594
18097357300,"Census Tract 3573, Marion County, Indiana",2016,965,358,607,37.09844559585492,62.90155440414508,404,607,66.55683690280065
18097360405,"Census Tract 3604.05, Marion County, Indiana",2016,2148,1417,731,65.9683426443203,34.031657355679705,423,731,57.86593707250342
18097360502,"Census Tract 3605.02, Marion County, Indiana",2016,2213,1331,882,60.14460009037506,39.85539990962494,506,882,57.36961451247166
18097360800,"Census Tract 3608, Marion County, Indiana",2016,1157,362,795,31.28781331028522,68.71218668971478,555,795,69.81132075471699
18097380200,"Census Tract 3802, Marion County, Indiana",2016,1426,631,795,44.249649368863956,55.750350631136044,366,795,46.0377358490566
18097380902,"Census Tract 3809.02, Marion County, Indiana",2016,2409,1816,593,75.38397675383976,24.616023246160232,201,593,33.895446880269816
18097381203,"Census Tract 3812.03, Marion County, Indiana",2016,1068,273,795,25.56179775280899,74.43820224719101,422,795,53.081761006289305
18097320109,"Census Tract 3201.09, Marion County, Indiana",2016,1177,927,250,78.75955819881054,21.240441801189466,62,250,24.8
18097310104,"Census Tract 3101.04, Marion County, Indiana",2016,1937,1023,914,52.81362932369644,47.18637067630356,406,914,44.42013129102845
18097310308,"Census Tract 3103.08, Marion County, Indiana",2016,1182,761,421,64.3824027072758,35.6175972927242,227,421,53.919239904988125
18097320107,"Census Tract 3201.07, Marion County, Indiana",2016,796,658,138,82.66331658291458,17.33668341708543,37,138,26.81159420289855
18097361100,"Census Tract 3611, Marion County, Indiana",2016,1488,742,746,49.865591397849464,50.134408602150536,348,746,46.64879356568365
18097370201,"Census Tract 3702.01, Marion County, Indiana",2016,1537,670,867,43.59141184124919,56.40858815875081,361,867,41.63783160322953
18097381002,"Census Tract 3810.02, Marion County, Indiana",2016,1121,967,154,86.26226583407671,13.737734165923284,68,154,44.15584415584416
18097390200,"Census Tract 3902, Marion County, Indiana",2016,1189,917,272,77.12363330529857,22.87636669470143,167,272,61.39705882352941
18097390403,"Census Tract 3904.03, Marion County, Indiana",2016,3292,3091,201,93.89428918590522,6.105710814094775,67,201,33.333333333333336
18097310103,"Census Tract 3101.03, Marion County, Indiana",2016,2498,2113,385,84.58767013610888,15.412329863891113,182,385,47.27272727272727
18097310105,"Census Tract 3101.05, Marion County, Indiana",2016,1608,878,730,54.601990049751244,45.398009950248756,301,730,41.23287671232877
18097310108,"Census Tract 3101.08, Marion County, Indiana",2016,1456,1257,199,86.33241758241758,13.667582417582418,67,199,33.66834170854271
18097320203,"Census Tract 3202.03, Marion County, Indiana",2016,1759,303,1456,17.225696418419556,82.77430358158044,615,1456,42.239010989010985
18097320500,"Census Tract 3205, Marion County, Indiana",2016,1435,779,656,54.285714285714285,45.714285714285715,210,656,32.01219512195122
18097320901,"Census Tract 3209.01, Marion County, Indiana",2016,2577,1788,789,69.38300349243306,30.616996507566938,477,789,60.456273764258555
18097320800,"Census Tract 3208, Marion County, Indiana",2016,1184,1067,117,90.11824324324324,9.881756756756756,34,117,29.05982905982906
18097321200,"Census Tract 3212, Marion County, Indiana",2016,2085,1684,401,80.7673860911271,19.232613908872903,74,401,18.453865336658353
18097330401,"Census Tract 3304.01, Marion County, Indiana",2016,2145,1541,604,71.84149184149184,28.15850815850816,337,604,55.794701986754966
18097330900,"Census Tract 3309, Marion County, Indiana",2016,2031,607,1424,29.886755292959133,70.11324470704086,728,1424,51.12359550561798
18097340101,"Census Tract 3401.01, Marion County, Indiana",2016,1385,1130,255,81.5884476534296,18.411552346570396,116,255,45.490196078431374
18097340600,"Census Tract 3406, Marion County, Indiana",2016,1797,926,871,51.53032832498609,48.46967167501391,605,871,69.46039035591275
18097341100,"Census Tract 3411, Marion County, Indiana",2016,746,373,373,50,50,243,373,65.14745308310992
18097342000,"Census Tract 3420, Marion County, Indiana",2016,2116,1870,246,88.3742911153119,11.625708884688091,118,246,47.96747967479675
18097350800,"Census Tract 3508, Marion County, Indiana",2016,885,190,695,21.468926553672315,78.53107344632768,402,695,57.84172661870504
18097351200,"Census Tract 3512, Marion County, Indiana",2016,881,329,552,37.34392735527809,62.65607264472191,375,552,67.93478260869566
18097352100,"Census Tract 3521, Marion County, Indiana",2016,770,351,419,45.58441558441559,54.41558441558441,296,419,70.64439140811456
18097356200,"Census Tract 3562, Marion County, Indiana",2016,843,305,538,36.1803084223013,63.8196915776987,214,538,39.77695167286245
18097357900,"Census Tract 3579, Marion County, Indiana",2016,1625,973,652,59.87692307692308,40.12307692307692,410,652,62.88343558282209
18097360101,"Census Tract 3601.01, Marion County, Indiana",2016,938,270,668,28.784648187633262,71.21535181236673,417,668,62.4251497005988
18097360402,"Census Tract 3604.02, Marion County, Indiana",2016,632,295,337,46.677215189873415,53.322784810126585,233,337,69.13946587537092
18097360700,"Census Tract 3607, Marion County, Indiana",2016,805,649,156,80.62111801242236,19.37888198757764,56,156,35.8974358974359
18097360900,"Census Tract 3609, Marion County, Indiana",2016,2256,1295,961,57.402482269503544,42.597517730496456,635,961,66.07700312174818
18097361000,"Census Tract 3610, Marion County, Indiana",2016,899,734,165,81.64627363737486,18.35372636262514,54,165,32.72727272727273
18097310201,"Census Tract 3102.01, Marion County, Indiana",2016,1309,775,534,59.20550038197097,40.79449961802903,400,534,74.90636704119851
18097352500,"Census Tract 3525, Marion County, Indiana",2016,1356,828,528,61.06194690265487,38.93805309734513,340,528,64.39393939393939
18097352800,"Census Tract 3528, Marion County, Indiana",2016,443,182,261,41.08352144469526,58.91647855530474,159,261,60.91954022988506
18097353600,"Census Tract 3536, Marion County, Indiana",2016,854,322,532,37.704918032786885,62.295081967213115,344,532,64.66165413533835
18097354900,"Census Tract 3549, Marion County, Indiana",2016,1027,377,650,36.70886075949367,63.29113924050633,419,650,64.46153846153847
18097355900,"Census Tract 3559, Marion County, Indiana",2016,921,443,478,48.099891422366994,51.900108577633006,246,478,51.46443514644351
18097357000,"Census Tract 3570, Marion County, Indiana",2016,894,415,479,46.42058165548099,53.57941834451901,318,479,66.38830897703549
18097360102,"Census Tract 3601.02, Marion County, Indiana",2016,1040,423,617,40.67307692307692,59.32692307692308,303,617,49.10858995137763
18097380700,"Census Tract 3807, Marion County, Indiana",2016,2225,959,1266,43.10112359550562,56.89887640449438,752,1266,59.39968404423381
18097361400,"Census Tract 3614, Marion County, Indiana",2016,4039,2744,1295,67.93760831889081,32.06239168110918,398,1295,30.733590733590734
18097361600,"Census Tract 3616, Marion County, Indiana",2016,3007,2892,115,96.1755902893249,3.8244097106750914,78,115,67.82608695652173
18097310110,"Census Tract 3101.10, Marion County, Indiana",2016,1338,635,703,47.458893871449924,52.541106128550076,276,703,39.26031294452347
18097310111,"Census Tract 3101.11, Marion County, Indiana",2016,1705,670,1035,39.29618768328446,60.70381231671554,401,1035,38.743961352657
18097310204,"Census Tract 3102.04, Marion County, Indiana",2016,1850,1115,735,60.270270270270274,39.729729729729726,449,735,61.08843537414966
18097310310,"Census Tract 3103.10, Marion County, Indiana",2016,1575,1126,449,71.4920634920635,28.50793650793651,237,449,52.783964365256125
18097310203,"Census Tract 3102.03, Marion County, Indiana",2016,2287,1340,947,58.59204197638828,41.40795802361172,474,947,50.052798310454065
18097310309,"Census Tract 3103.09, Marion County, Indiana",2016,1537,307,1230,19.973975276512686,80.02602472348731,537,1230,43.65853658536585
18097310311,"Census Tract 3103.11, Marion County, Indiana",2016,1833,1731,102,94.43535188216039,5.5646481178396074,57,102,55.88235294117647
18097310312,"Census Tract 3103.12, Marion County, Indiana",2016,2481,886,1595,35.71140669085047,64.28859330914953,813,1595,50.9717868338558
18097330108,"Census Tract 3301.08, Marion County, Indiana",2016,1461,1416,45,96.91991786447639,3.080082135523614,0,45,0
18097330109,"Census Tract 3301.09, Marion County, Indiana",2016,2143,1917,226,89.45403639757349,10.545963602426506,17,226,7.522123893805309
18097330206,"Census Tract 3302.06, Marion County, Indiana",2016,1762,1606,156,91.14642451759364,8.853575482406356,45,156,28.846153846153847
18097330209,"Census Tract 3302.09, Marion County, Indiana",2016,3325,2676,649,80.4812030075188,19.518796992481203,318,649,48.99845916795069
18097330208,"Census Tract 3302.08, Marion County, Indiana",2016,1244,1048,196,84.2443729903537,15.755627009646302,98,196,50
18097330803,"Census Tract 3308.03, Marion County, Indiana",2016,1302,339,963,26.036866359447004,73.963133640553,619,963,64.27829698857737
18097330804,"Census Tract 3308.04, Marion County, Indiana",2016,1268,220,1048,17.350157728706623,82.64984227129338,470,1048,44.847328244274806
18097330805,"Census Tract 3308.05, Marion County, Indiana",2016,1360,214,1146,15.735294117647058,84.26470588235294,500,1146,43.63001745200698
18097330806,"Census Tract 3308.06, Marion County, Indiana",2016,1550,559,991,36.064516129032256,63.935483870967744,554,991,55.90312815338042
18097340109,"Census Tract 3401.09, Marion County, Indiana",2016,530,324,206,61.132075471698116,38.867924528301884,82,206,39.80582524271845
18097340110,"Census Tract 3401.10, Marion County, Indiana",2016,2296,598,1698,26.045296167247386,73.95470383275261,806,1698,47.467608951707895
18097342600,"Census Tract 3426, Marion County, Indiana",2016,1103,518,585,46.962828649138714,53.037171350861286,370,585,63.24786324786325
18097380300,"Census Tract 3803, Marion County, Indiana",2016,1735,825,910,47.55043227665706,52.44956772334294,398,910,43.73626373626374
18097381001,"Census Tract 3810.01, Marion County, Indiana",2016,2992,797,2195,26.637700534759357,73.36229946524064,1016,2195,46.287015945330296
