GEOID,NAME,year,total_pop,white_pop,percent_white
18097381001,"Census Tract 3810.01, Marion County, Indiana",2016,7966,4018,50.439367311072054
18097380100,"Census Tract 3801, Marion County, Indiana",2016,18241,14591,79.99013211994956
18097381201,"Census Tract 3812.01, Marion County, Indiana",2016,6917,6095,88.11623536215122
18097381205,"Census Tract 3812.05, Marion County, Indiana",2016,6559,4335,66.0923921329471
18097321400,"Census Tract 3214, Marion County, Indiana",2016,5612,3933,70.08196721311475
18097322300,"Census Tract 3223, Marion County, Indiana",2016,2499,2062,82.51300520208083
18097330105,"Census Tract 3301.05, Marion County, Indiana",2016,5071,3535,69.71011634786038
18097340108,"Census Tract 3401.08, Marion County, Indiana",2016,2255,373,16.541019955654104
18097350400,"Census Tract 3504, Marion County, Indiana",2016,2728,752,27.565982404692082
18097350700,"Census Tract 3507, Marion County, Indiana",2016,1330,20,1.5037593984962405
18097350900,"Census Tract 3509, Marion County, Indiana",2016,1362,346,25.40381791483113
18097351700,"Census Tract 3517, Marion County, Indiana",2016,2613,881,33.71603520857252
18097322400,"Census Tract 3224, Marion County, Indiana",2016,3125,1661,53.152
18097330106,"Census Tract 3301.06, Marion County, Indiana",2016,3933,2413,61.35265700483092
18097330107,"Census Tract 3301.07, Marion County, Indiana",2016,6457,5379,83.30494037478705
18097320105,"Census Tract 3201.05, Marion County, Indiana",2016,4578,2876,62.822193097422456
18097320204,"Census Tract 3202.04, Marion County, Indiana",2016,5525,3458,62.588235294117645
18097320600,"Census Tract 3206, Marion County, Indiana",2016,2301,2015,87.57062146892656
18097321700,"Census Tract 3217, Marion County, Indiana",2016,3724,3048,81.84747583243823
18097330202,"Census Tract 3302.02, Marion County, Indiana",2016,11186,3033,27.11424995530127
18097340111,"Census Tract 3401.11, Marion County, Indiana",2016,3646,1989,54.55293472298409
18097340112,"Census Tract 3401.12, Marion County, Indiana",2016,4933,2528,51.24670585850395
18097340113,"Census Tract 3401.13, Marion County, Indiana",2016,3977,3063,77.01785265275333
18097340114,"Census Tract 3401.14, Marion County, Indiana",2016,4201,3274,77.93382527969531
18097340201,"Census Tract 3402.01, Marion County, Indiana",2016,3619,1314,36.30837247858524
18097340202,"Census Tract 3402.02, Marion County, Indiana",2016,4189,1840,43.924564335163524
18097340902,"Census Tract 3409.02, Marion County, Indiana",2016,6604,2760,41.79285281647486
18097341904,"Census Tract 3419.04, Marion County, Indiana",2016,2458,583,23.71847030105777
18097370301,"Census Tract 3703.01, Marion County, Indiana",2016,9845,8149,82.7729812087354
18097340901,"Census Tract 3409.01, Marion County, Indiana",2016,3676,2278,61.969532100108815
18097341903,"Census Tract 3419.03, Marion County, Indiana",2016,5118,1436,28.057835091832747
18097370302,"Census Tract 3703.02, Marion County, Indiana",2016,8596,7738,90.01861330851558
18097380403,"Census Tract 3804.03, Marion County, Indiana",2016,3687,3558,96.50122050447519
18097321002,"Census Tract 3210.02, Marion County, Indiana",2016,4198,1857,44.235350166746066
18097380600,"Census Tract 3806, Marion County, Indiana",2016,5020,3402,67.76892430278885
18097321800,"Census Tract 3218, Marion County, Indiana",2016,3586,3134,87.39542665923034
18097322200,"Census Tract 3222, Marion County, Indiana",2016,2145,1404,65.45454545454545
18097330203,"Census Tract 3302.03, Marion County, Indiana",2016,5899,5156,87.40464485506018
18097341902,"Census Tract 3419.02, Marion County, Indiana",2016,3365,2637,78.36552748885588
18097330204,"Census Tract 3302.04, Marion County, Indiana",2016,6614,4230,63.95524644693075
18097330500,"Census Tract 3305, Marion County, Indiana",2016,6645,1727,25.98946576373213
18097352300,"Census Tract 3523, Marion County, Indiana",2016,1213,111,9.150865622423742
18097355100,"Census Tract 3551, Marion County, Indiana",2016,1764,927,52.55102040816327
18097355300,"Census Tract 3553, Marion County, Indiana",2016,2264,1608,71.02473498233215
18097360602,"Census Tract 3606.02, Marion County, Indiana",2016,5954,3467,58.22976150487067
18097352600,"Census Tract 3526, Marion County, Indiana",2016,3243,1393,42.95405488744989
18097353500,"Census Tract 3535, Marion County, Indiana",2016,2355,896,38.046709129511676
18097354800,"Census Tract 3548, Marion County, Indiana",2016,1552,542,34.922680412371136
18097355000,"Census Tract 3550, Marion County, Indiana",2016,2237,962,43.00402324541797
18097357500,"Census Tract 3575, Marion County, Indiana",2016,4261,3746,87.91363529687867
18097357600,"Census Tract 3576, Marion County, Indiana",2016,7584,4925,64.93934599156118
18097360202,"Census Tract 3602.02, Marion County, Indiana",2016,3560,952,26.741573033707866
18097310306,"Census Tract 3103.06, Marion County, Indiana",2016,7484,542,7.242116515232496
18097320304,"Census Tract 3203.04, Marion County, Indiana",2016,6387,5606,87.7720369500548
18097321001,"Census Tract 3210.01, Marion County, Indiana",2016,2846,1259,44.237526352775824
18097356400,"Census Tract 3564, Marion County, Indiana",2016,4049,2421,59.79254136823907
18097354400,"Census Tract 3544, Marion County, Indiana",2016,1462,1000,68.39945280437756
18097331000,"Census Tract 3310, Marion County, Indiana",2016,4469,270,6.041620049228015
18097340500,"Census Tract 3405, Marion County, Indiana",2016,4625,1329,28.735135135135135
18097340700,"Census Tract 3407, Marion County, Indiana",2016,4245,1285,30.270906949352177
18097341700,"Census Tract 3417, Marion County, Indiana",2016,4798,2629,54.79366402667778
18097350300,"Census Tract 3503, Marion County, Indiana",2016,2170,427,19.677419354838708
18097351900,"Census Tract 3519, Marion County, Indiana",2016,2424,80,3.3003300330033003
18097355400,"Census Tract 3554, Marion County, Indiana",2016,2930,1583,54.027303754266214
18097355500,"Census Tract 3555, Marion County, Indiana",2016,3619,2740,75.71152252003316
18097356900,"Census Tract 3569, Marion County, Indiana",2016,2984,2243,75.16756032171581
18097357200,"Census Tract 3572, Marion County, Indiana",2016,2834,2321,81.8983768525053
18097358000,"Census Tract 3580, Marion County, Indiana",2016,1411,994,70.44649184975195
18097360301,"Census Tract 3603.01, Marion County, Indiana",2016,3195,1735,54.30359937402191
18097360401,"Census Tract 3604.01, Marion County, Indiana",2016,6391,1582,24.753559693318728
18097380501,"Census Tract 3805.01, Marion County, Indiana",2016,2430,2224,91.52263374485597
18097390402,"Census Tract 3904.02, Marion County, Indiana",2016,12494,10602,84.85673123099087
18097321300,"Census Tract 3213, Marion County, Indiana",2016,2423,2251,92.90136194799835
18097330103,"Census Tract 3301.03, Marion County, Indiana",2016,5035,3801,75.49155908639523
18097330600,"Census Tract 3306, Marion County, Indiana",2016,5369,2815,52.4306202272304
18097322600,"Census Tract 3226, Marion County, Indiana",2016,4011,296,7.379705809025181
18097321100,"Census Tract 3211, Marion County, Indiana",2016,3698,1827,49.40508382909681
18097320400,"Census Tract 3204, Marion County, Indiana",2016,3178,2101,66.11076148521083
18097340800,"Census Tract 3408, Marion County, Indiana",2016,1631,1421,87.12446351931331
18097351500,"Census Tract 3515, Marion County, Indiana",2016,1914,457,23.87669801462905
18097320903,"Census Tract 3209.03, Marion County, Indiana",2016,4889,380,7.772550623849458
18097360601,"Census Tract 3606.01, Marion County, Indiana",2016,4749,3459,72.83638660770688
18097320106,"Census Tract 3201.06, Marion County, Indiana",2016,2515,1590,63.220675944334
18097322500,"Census Tract 3225, Marion County, Indiana",2016,1391,406,29.187634795111432
18097342200,"Census Tract 3422, Marion County, Indiana",2016,5885,3558,60.458793542905696
18097355600,"Census Tract 3556, Marion County, Indiana",2016,1862,1021,54.83351235230934
18097310305,"Census Tract 3103.05, Marion County, Indiana",2016,7013,1104,15.742193070012833
18097322100,"Census Tract 3221, Marion County, Indiana",2016,2950,1338,45.355932203389834
18097342300,"Census Tract 3423, Marion County, Indiana",2016,7006,4967,70.8963745361119
18097353300,"Census Tract 3533, Marion County, Indiana",2016,2847,1913,67.19353705655075
18097357100,"Census Tract 3571, Marion County, Indiana",2016,2169,1387,63.946519133241125
18097370202,"Census Tract 3702.02, Marion County, Indiana",2016,6428,5049,78.54698195395146
18097360302,"Census Tract 3603.02, Marion County, Indiana",2016,2467,506,20.510741791649778
18097361200,"Census Tract 3612, Marion County, Indiana",2016,3482,2952,84.77886272257324
18097361300,"Census Tract 3613, Marion County, Indiana",2016,2358,2056,87.19253604749788
18097380402,"Census Tract 3804.02, Marion County, Indiana",2016,5042,4162,82.54660848869496
18097360201,"Census Tract 3602.01, Marion County, Indiana",2016,3672,1154,31.427015250544663
18097360501,"Census Tract 3605.01, Marion County, Indiana",2016,6064,3137,51.73153034300792
18097320303,"Census Tract 3203.03, Marion County, Indiana",2016,3402,1945,57.17225161669606
18097320902,"Census Tract 3209.02, Marion County, Indiana",2016,4416,1276,28.894927536231883
18097321600,"Census Tract 3216, Marion County, Indiana",2016,5558,2582,46.45555955379633
18097380404,"Census Tract 3804.04, Marion County, Indiana",2016,3983,3287,82.52573437107708
18097390101,"Census Tract 3901.01, Marion County, Indiana",2016,8840,7455,84.33257918552036
18097390102,"Census Tract 3901.02, Marion County, Indiana",2016,5025,3612,71.88059701492537
18097390404,"Census Tract 3904.04, Marion County, Indiana",2016,6358,5345,84.06731676627871
18097390405,"Census Tract 3904.05, Marion County, Indiana",2016,3722,2794,75.06716818914562
18097390500,"Census Tract 3905, Marion County, Indiana",2016,2404,331,13.768718801996672
18097390600,"Census Tract 3906, Marion County, Indiana",2016,5549,2228,40.1513786267796
18097390700,"Census Tract 3907, Marion County, Indiana",2016,2916,1288,44.17009602194788
18097390800,"Census Tract 3908, Marion County, Indiana",2016,4393,3593,81.78921010698839
18097390900,"Census Tract 3909, Marion County, Indiana",2016,2149,1130,52.58259655653792
18097391000,"Census Tract 3910, Marion County, Indiana",2016,5403,3858,71.4047751249306
18097321900,"Census Tract 3219, Marion County, Indiana",2016,6175,4970,80.48582995951416
18097322000,"Census Tract 3220, Marion County, Indiana",2016,3667,1480,40.35996727570221
18097322700,"Census Tract 3227, Marion County, Indiana",2016,1994,266,13.340020060180542
18097340102,"Census Tract 3401.02, Marion County, Indiana",2016,3592,1320,36.74832962138085
18097341000,"Census Tract 3410, Marion County, Indiana",2016,1755,1560,88.88888888888889
18097351000,"Census Tract 3510, Marion County, Indiana",2016,2579,727,28.189220628150444
18097352400,"Census Tract 3524, Marion County, Indiana",2016,3198,1578,49.34333958724203
18097352700,"Census Tract 3527, Marion County, Indiana",2016,2446,1379,56.377759607522485
18097330700,"Census Tract 3307, Marion County, Indiana",2016,5698,3262,57.24815724815725
18097350100,"Census Tract 3501, Marion County, Indiana",2016,1266,183,14.454976303317535
18097354200,"Census Tract 3542, Marion County, Indiana",2017,7385,4791,64.87474610697359
18097354500,"Census Tract 3545, Marion County, Indiana",2017,2454,1766,71.96414017929911
18097357300,"Census Tract 3573, Marion County, Indiana",2017,2051,1179,57.48415407118479
18097360405,"Census Tract 3604.05, Marion County, Indiana",2017,5710,1910,33.45008756567425
18097360502,"Census Tract 3605.02, Marion County, Indiana",2017,6241,3243,51.962826470116966
18097360800,"Census Tract 3608, Marion County, Indiana",2017,2703,1648,60.96929337772845
18097380300,"Census Tract 3803, Marion County, Indiana",2017,5268,4192,79.57479119210326
18097381001,"Census Tract 3810.01, Marion County, Indiana",2017,7891,4281,54.25167912812064
18097380100,"Census Tract 3801, Marion County, Indiana",2017,19362,15447,79.77998140687946
18097381201,"Census Tract 3812.01, Marion County, Indiana",2017,7129,5938,83.29358956375368
18097381205,"Census Tract 3812.05, Marion County, Indiana",2017,6329,3722,58.808658555854
18097321400,"Census Tract 3214, Marion County, Indiana",2017,5654,4076,72.09055535903785
18097322300,"Census Tract 3223, Marion County, Indiana",2017,2613,2196,84.04133180252583
18097330105,"Census Tract 3301.05, Marion County, Indiana",2017,5043,3222,63.890541344437835
18097340108,"Census Tract 3401.08, Marion County, Indiana",2017,2397,383,15.978306216103462
18097350400,"Census Tract 3504, Marion County, Indiana",2017,2853,772,27.059235892043464
18097350700,"Census Tract 3507, Marion County, Indiana",2017,1401,21,1.4989293361884368
18097350900,"Census Tract 3509, Marion County, Indiana",2017,1515,453,29.900990099009903
18097351700,"Census Tract 3517, Marion County, Indiana",2017,2614,826,31.599081866870698
18097352600,"Census Tract 3526, Marion County, Indiana",2017,3414,1393,40.80257762155829
18097353500,"Census Tract 3535, Marion County, Indiana",2017,2514,1091,43.3969769291965
18097354800,"Census Tract 3548, Marion County, Indiana",2017,1473,527,35.77732518669382
18097355000,"Census Tract 3550, Marion County, Indiana",2017,2298,1107,48.17232375979112
18097357500,"Census Tract 3575, Marion County, Indiana",2017,4358,3893,89.3299678751721
18097357600,"Census Tract 3576, Marion County, Indiana",2017,7409,4541,61.29032258064516
18097310110,"Census Tract 3101.10, Marion County, Indiana",2017,2891,1258,43.51435489450017
18097310111,"Census Tract 3101.11, Marion County, Indiana",2017,3787,1228,32.42672299973594
18097310203,"Census Tract 3102.03, Marion County, Indiana",2017,6120,2022,33.03921568627451
18097310204,"Census Tract 3102.04, Marion County, Indiana",2017,5886,1071,18.195718654434252
18097310309,"Census Tract 3103.09, Marion County, Indiana",2017,3966,609,15.35552193645991
18097310310,"Census Tract 3103.10, Marion County, Indiana",2017,4840,1441,29.772727272727273
18097310311,"Census Tract 3103.11, Marion County, Indiana",2017,5643,1245,22.062732589048377
18097310312,"Census Tract 3103.12, Marion County, Indiana",2017,5892,749,12.712152070604208
18097330108,"Census Tract 3301.08, Marion County, Indiana",2017,3751,3228,86.05705145294588
18097330109,"Census Tract 3301.09, Marion County, Indiana",2017,4724,4137,87.57408975444538
18097330206,"Census Tract 3302.06, Marion County, Indiana",2017,5071,3715,73.2597120883455
18097330208,"Census Tract 3302.08, Marion County, Indiana",2017,2913,2184,74.97425334706489
18097330209,"Census Tract 3302.09, Marion County, Indiana",2017,9515,5813,61.09301103520757
18097330803,"Census Tract 3308.03, Marion County, Indiana",2017,4107,985,23.983442902361823
18097330804,"Census Tract 3308.04, Marion County, Indiana",2017,3289,434,13.195500152021891
18097330805,"Census Tract 3308.05, Marion County, Indiana",2017,2730,836,30.622710622710624
18097330806,"Census Tract 3308.06, Marion County, Indiana",2017,4133,776,18.775707718364384
18097340109,"Census Tract 3401.09, Marion County, Indiana",2017,1207,386,31.980115990057996
18097340110,"Census Tract 3401.10, Marion County, Indiana",2017,5017,931,18.556906517839348
18097340111,"Census Tract 3401.11, Marion County, Indiana",2017,3707,2072,55.894254113838684
18097340112,"Census Tract 3401.12, Marion County, Indiana",2017,5260,2566,48.78326996197718
18097340113,"Census Tract 3401.13, Marion County, Indiana",2017,4139,3051,73.71345735684947
18097340114,"Census Tract 3401.14, Marion County, Indiana",2017,4134,3141,75.97968069666183
18097340201,"Census Tract 3402.01, Marion County, Indiana",2017,3825,1392,36.3921568627451
18097340202,"Census Tract 3402.02, Marion County, Indiana",2017,4105,1864,45.40803897685749
